Mês;Especialidade;Dias em fila;Em fila;Tempo médio de espera (Dias);Procedimentos realizados
2024/10;CIRURGIA CARDÍACA - ANGIOPLASTIA;214;29;7.38;29
2023/09;CIRURGIA TORÁCICA/2;317;4;79.25;0
2024/09;GASTROENTEROLOGIA;22;3;7.33;2
2024/04;ORTOPEDIA/7;1037;5;207.4;0
2025/07;CIRURGIA GERAL/6;239;3;79.67;0
2024/02;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;6;1;6.0;0
2023/07;ORTOPEDIA/FIXADOR EXTERNO;322;6;53.67;0
2023/05;OFTALMOLOGIA/PTERIGIO OD;503;103;4.88;0
2025/03;ORTOPEDIA/9;583;5;116.6;0
2023/04;OTORRINOLARINGOLOGIA/2;92;4;23.0;0
2024/11;CERFIS/1;319;8;39.88;0
2025/08;ONCOLOGIA/UROLOGIA;165;10;16.5;0
2024/07;CIRURGIA TORÁCICA;22;2;11.0;4
2025/09;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;663;3;221.0;0
2026/05;CIRURGIA VASCULAR/4;107;3;35.67;0
2025/09;ONCOLOGIA/DERMATOLOGIA;795;39;20.38;0
2026/08;ORTOPEDIA/GERAL;28412;87;326.57;0
2026/02;CIRURGIA GERAL/FIGADO E VIAS BILIARES;1050;41;25.61;0
2026/08;CIRURGIA GERAL/3;3082;60;51.37;0
2023/05;ORTOPEDIA/GERAL;1135;215;5.28;0
2024/12;CIRURGIA CARDÍACA - ANGIOPLASTIA;219;27;8.11;25
2023/01;ONCOLOGIA;22;2;11.0;27
2026/04;OFTALMOLOGIA/CATARATA OD;620;122;5.08;0
2023/02;GINECOLOGIA/3;21;1;21.0;0
2025/10;ORTOPEDIA/4;2664;16;166.5;0
2025/04;ORTOPEDIA/OMBRO;8502;69;123.22;0
2024/06;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;486;26;18.69;0
2023/06;COLOPROCTOLOGIA/3;323;5;64.6;0
2023/12;ORTOPEDIA/FIXADOR EXTERNO;688;28;24.57;0
2026/04;ORTOPEDIA/RETIRADA DE FIXADOR EXTERNO;401;13;30.85;0
2025/12;CIRURGIA GERAL/1;329;4;82.25;0
2025/03;ONCOLOGIA/GINECOLOGIA;314;11;28.55;0
2025/12;ONCOLOGIA/APARELHO DIGESTIVO;11;1;11.0;0
2025/12;ONCOLOGIA/DERMATOLOGIA;842;40;21.05;0
2024/04;ORTOPEDIA/5;651;3;217.0;0
2025/09;OTORRINOLARINGOLOGIA/NARIZ 1;627;21;29.86;0
2024/04;CIRURGIA GERAL/5;510;11;46.36;0
2025/01;CIRURGIA PLÁSTICA/5;1102;2;551.0;0
2024/01;ORTOPEDIA/6;168;2;84.0;0
2024/01;ORTOPEDIA/RETIRADA;257;4;64.25;0
2026/08;ORTOPEDIA/7;822;2;411.0;0
2024/07;CIRURGIA GERAL/5;80;3;26.67;0
2026/07;CIRURGIA VASCULAR/3;179;3;59.67;0
2024/10;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;2093;37;56.57;0
2024/03;ORTOPEDIA/COTOVELO;22;1;22.0;0
2025/04;CERFIS/1;415;10;41.5;0
2025/02;MASTOLOGIA/3;700;22;31.82;0
2026/06;PCCO - BARIATRICA;1947;30;64.9;29
2023/01;ORTOPEDIA/1;31;3;10.33;0
2025/10;ONCOLOGIA/APARELHO DIGESTIVO;36;1;36.0;0
2024/02;ORTOPEDIA/6;326;1;326.0;0
2024/06;ORTOPEDIA/PÉ/TORNOZELO;1159;27;42.93;0
2024/03;CIRURGIA GERAL/6;221;3;73.67;0
2023/06;ORTOPEDIA/13;7;2;3.5;0
2023/04;MASTOLOGIA/5;34;1;34.0;0
2025/06;CIRURGIA VASCULAR/4;381;6;63.5;0
2026/02;CIRURGIA PLÁSTICA/8;184;2;92.0;0
2023/10;ONCOLOGIA/UROLOGIA;450;9;50.0;0
2026/09;ORTOPEDIA/FIXADOR EXTERNO;45308;153;296.13;0
2025/08;ONCOLOGIA/MASTOLOGIA;102;7;14.57;0
2023/03;GINECOLOGIA/1;46;3;15.33;0
2026/09;CIRURGIA PLÁSTICA/9;3385;26;130.19;0
2026/01;OTORRINOLARINGOLOGIA/OUVIDO 1;386;6;64.33;0
2024/08;OTORRINOLARINGOLOGIA/4;342;1;342.0;0
2025/09;ORTOPEDIA/RETIRADA DE FIO OU PINO;2287;23;99.43;0
2024/11;CIRURGIA GERAL/2;23;5;4.6;0
2025/04;CIRURGIA GERAL/3;616;37;16.65;0
2023/11;UROLOGIA/2;1404;28;50.14;0
2023/02;ONCOLOGIA/GINECOLOGIA;37;4;9.25;0
2023/06;CIRURGIA CARDÍACA - PEDIATRICA;281;3;93.67;3
2024/05;MASTOLOGIA/4;8;1;8.0;0
2026/04;OTORRINOLARINGOLOGIA/NARIZ 1;173;6;28.83;0
2023/06;CIRURGIA PLÁSTICA/8;177;2;88.5;0
2024/03;CERFIS/2;144;14;10.29;0
2026/01;UROLOGIA/1;3347;48;69.73;0
2026/01;MASTOLOGIA/3;460;14;32.86;0
2026/05;UROLOGIA/1;8582;68;126.21;0
2024/01;NEUROCIRURGIA/5;79;2;39.5;0
2023/12;NEUROCIRURGIA/4;361;5;72.2;0
2024/05;CIRURGIA TORÁCICA/3;90;1;90.0;0
2025/07;GINECOLOGIA/GERAL;9135;67;136.34;0
2024/11;UROLOGIA/2;1610;17;94.71;0
2024/08;CIRURGIA PEDIÁTRICA/2;655;10;65.5;0
2023/09;OTORRINOLARINGOLOGIA/NARIZ 1;248;14;17.71;0
2023/08;ORTOPEDIA/COLUNA (ARTRODESE);714;19;37.58;0
2025/10;ORTOPEDIA/TUMOR;806;4;201.5;0
2025/03;UROLOGIA/6;242;3;80.67;0
2024/11;CIRURGIA VASCULAR/4;113;9;12.56;0
2024/05;CIRURGIA VASCULAR/5;5;2;2.5;0
2025/06;OFTALMOLOGIA/AMBULATORIAL - OE;9388;226;41.54;0
2026/01;OFTALMOLOGIA/HOSPITALAR - OD;972;6;162.0;0
2023/02;ORTOPEDIA/1;49;5;9.8;0
2026/03;UROLOGIA/2;1931;9;214.56;0
2026/06;BUCOMAXILOFACIAL/GERAL;290;12;24.17;0
2025/03;OFTALMOLOGIA/AMBULATORIAL - OE;7851;189;41.54;0
2023/08;NEUROCIRURGIA/4;220;9;24.44;0
2025/09;NEUROCIRURGIA/2;40;1;40.0;0
2023/04;ORTOPEDIA/PÉ/TORNOZELO;271;12;22.58;0
2023/11;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;2730;22;124.09;21
2023/05;MASTOLOGIA;18;2;9.0;22
2023/09;CIRURGIA PLÁSTICA/3;11;1;11.0;0
2025/07;ORTOPEDIA/JOELHO (ARTROSCOPIAS);14711;68;216.34;0
2026/06;ORTOPEDIA/RETIRADA DE FIO OU PINO;435;5;87.0;0
2023/05;ORTOPEDIA/COTOVELO;20;3;6.67;0
2025/07;ONCOLOGIA/COLOPROCTOLOGIA;107;7;15.29;0
2023/05;CIRURGIA PEDIÁTRICA/3;1139;14;81.36;0
2024/09;ORTOPEDIA/QUADRIL;4834;80;60.43;0
2025/11;UROLOGIA/RETIRADA DE DUPLO J;2205;143;15.42;0
2025/05;GASTROENTEROLOGIA;1;1;1.0;0
2023/01;ORTOPEDIA;1848;250;7.39;525
2025/02;BUCOMAXILOFACIAL/GERAL;469;14;33.5;0
2024/07;ORTOPEDIA/8;2667;6;444.5;0
2026/08;ORTOPEDIA/RETIRADA DE MATERIAL;13799;33;418.15;0
2026/07;OTORRINOLARINGOLOGIA/NARIZ 2;204;4;51.0;0
2025/12;CIRURGIA PEDIÁTRICA/1;7056;126;56.0;0
2024/10;UROLOGIA/2;2078;21;98.95;0
2026/04;ORTOPEDIA/RETIRADA DE FIO OU PINO;127;4;31.75;0
2024/10;UROLOGIA/4;83;1;83.0;0
2024/11;NEUROCIRURGIA/4;2571;15;171.4;0
2023/03;CIRURGIA TORÁCICA/3;0;4;0.0;0
2023/10;CIRURGIA GERAL/2;494;12;41.17;0
2023/09;CIRURGIA VASCULAR/1;2;10;0.2;0
2024/07;UROLOGIA/GERAL;8234;143;57.58;0
2025/05;ORTOPEDIA/JOELHO;59;7;8.43;0
2023/02;ORTOPEDIA/REVISÃO JOELHO;0;1;0.0;0
2025/03;CIRURGIA CARDÍACA - ANGIOPLASTIA;847;33;25.67;32
2025/04;CIRURGIA VASCULAR/4;24;2;12.0;0
2024/11;CIRURGIA GERAL/FIGADO E VIAS BILIARES;9487;42;225.88;0
2024/06;CERFIS/2;169;15;11.27;0
2024/05;OFTALMOLOGIA/OE;21616;501;43.15;0
2025/07;GINECOLOGIA/1;70;3;23.33;0
2025/09;OTORRINOLARINGOLOGIA/NARIZ 2;80;3;26.67;0
2025/06;BUCOMAXILOFACIAL;439;12;36.58;32
2026/08;COLOPROCTOLOGIA/3;189;1;189.0;0
2025/03;ORTOPEDIA/RETIRADA DE MATERIAL;2332;27;86.37;0
2024/07;ORTOPEDIA/1;615;77;7.99;0
2025/01;OTORRINOLARINGOLOGIA/LARINGE;535;4;133.75;0
2025/07;ORTOPEDIA/COLUNA (DEFORMIDADES);1699;4;424.75;0
2025/05;ORTOPEDIA/2;320;19;16.84;0
2023/08;UROLOGIA/5;825;24;34.38;0
2026/08;BUCOMAXILOFACIAL/ORTOGNÁTICA;695;9;77.22;0
2025/04;OTORRINOLARINGOLOGIA/OUVIDO 2;372;2;186.0;0
2026/09;CIRURGIA DE CABEÇA E PESCOÇO/3;524;2;262.0;0
2025/08;CIRURGIA GERAL/3;2242;47;47.7;0
2023/09;CIRURGIA GERAL/FIGADO E VIAS BILIARES;3609;75;48.12;0
2024/04;MASTOLOGIA/5;182;5;36.4;0
2023/12;ONCOLOGIA/DERMATOLOGIA;175;29;6.03;0
2025/02;ORTOPEDIA/PLEXO BRAQUIAL;412;3;137.33;0
2025/08;CIRURGIA GERAL/4;785;17;46.18;0
2024/11;ONCOLOGIA;1348;40;33.7;105
2024/09;ORTOPEDIA/RETIRADA DE MATERIAL SÍNTESE;255;25;10.2;0
2025/10;UROLOGIA/RETIRADA DE DUPLO J;3087;130;23.75;0
2025/05;DERMATOLOGIA;68;8;8.5;8
2023/01;CIRURGIA VASCULAR/2;16;11;1.45;0
2026/03;UROLOGIA/3;3189;19;167.84;0
2026/06;CIRURGIA PLÁSTICA/9;728;2;364.0;0
2023/06;CIRURGIA CARDÍACA - PEDIATRICA/HEMODINÂMICA;0;1;0.0;0
2023/07;CIRURGIA PLÁSTICA/10;271;4;67.75;0
2024/07;UROLOGIA/TRANSPLANTE RENAL 1;0;2;0.0;0
2026/07;OTORRINOLARINGOLOGIA/LARINGE;158;1;158.0;0
2026/05;CIRURGIA VASCULAR/6;131;5;26.2;0
2026/05;ORTOPEDIA/COLUNA (DEFORMIDADES);2721;7;388.71;0
2025/02;OFTALMOLOGIA/OE;41093;444;92.55;0
2026/05;CIRURGIA VASCULAR/1;135;5;27.0;0
2025/07;ONCOLOGIA PEDIATRICA;53;11;4.82;11
2026/06;CIRURGIA PLÁSTICA/10;4041;6;673.5;0
2026/09;CIRURGIA TORÁCICA;86;2;43.0;3
2023/05;ONCOLOGIA/UROLOGIA;273;8;34.13;0
2026/06;CIRURGIA GERAL/GERAL;3008;182;16.53;0
2025/03;ORTOPEDIA/PÉ/TORNOZELO;1476;68;21.71;0
2025/03;OTORRINOLARINGOLOGIA/3;2180;7;311.43;0
2023/06;ORTOPEDIA/COLUNA (ARTRODESE);619;12;51.58;0
2026/01;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;28;2;14.0;0
2024/07;ORTOPEDIA/QUADRIL PEDIÁTRICA;959;4;239.75;0
2023/08;CIRURGIA GERAL/FIGADO E VIAS BILIARES;4274;79;54.1;0
2025/05;OTORRINOLARINGOLOGIA/NARIZ 2;193;6;32.17;0
2024/03;ORTOPEDIA/TUMOR;273;11;24.82;0
2024/10;ONCOLOGIA/UROLOGIA;84;9;9.33;0
2024/09;OTORRINOLARINGOLOGIA/CIRURGIAS PLÁSTICAS;252;4;63.0;0
2024/06;ORTOPEDIA/7;1067;4;266.75;0
2026/04;GINECOLOGIA/3;1355;2;677.5;0
2025/01;OTORRINOLARINGOLOGIA/1;54;2;27.0;0
2023/09;OTORRINOLARINGOLOGIA/OUVIDO 3;192;6;32.0;0
2026/06;CIRURGIA PEDIÁTRICA/3;280;2;140.0;0
2023/02;ONCOLOGIA;207;10;20.7;41
2023/08;ONCOLOGIA;292;12;24.33;79
2025/02;CIRURGIA PLÁSTICA/8;488;3;162.67;0
2026/09;CIRURGIA CARDÍACA - ADULTO/CIRURGIA CARDÍACA;5441;44;123.66;0
2024/10;GINECOLOGIA/GERAL;1759;26;67.65;0
2026/05;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;1056;42;25.14;0
2026/03;CIRURGIA GERAL/4;2757;45;61.27;0
2023/03;CIRURGIA GERAL/FIGADO E VIAS BILIARES;1670;30;55.67;0
2025/05;CIRURGIA TORÁCICA;132;3;44.0;10
2024/05;CIRURGIA GERAL/FIGADO E VIAS BILIARES;6477;46;140.8;0
2026/09;PROGRAMA TRANSEXUALIZADOR/OTORRINOLARINGOLOGIA;1338;5;267.6;0
2023/10;ORTOPEDIA/COTOVELO;14;3;4.67;0
2025/08;CIRURGIA PLÁSTICA/10;3684;6;614.0;0
2026/07;ONCOLOGIA/APARELHO DIGESTIVO;11;2;5.5;0
2025/03;ORTOPEDIA/QUADRIL PEDIÁTRICA;1308;4;327.0;0
2025/06;CIRURGIA TORÁCICA/4;134;1;134.0;0
2026/06;NEUROCIRURGIA/2;929;7;132.71;0
2023/02;UROLOGIA/5;44;5;8.8;0
2023/01;CIRURGIA TORÁCICA/4;0;2;0.0;0
2026/05;MASTOLOGIA/5;476;6;79.33;0
2023/02;MASTOLOGIA/1;0;1;0.0;0
2025/06;OTORRINOLARINGOLOGIA/NARIZ 1;298;11;27.09;0
2025/05;NEUROCIRURGIA/4;1962;15;130.8;0
2025/01;GINECOLOGIA/6;2447;10;244.7;0
2024/10;UROLOGIA/RETIRADA DE DUPLO J;1615;109;14.82;0
2025/08;CIRURGIA DE CABEÇA E PESCOÇO/2;4159;9;462.11;0
2023/03;CERFIS/2;164;12;13.67;0
2026/03;ONCOLOGIA/COLOPROCTOLOGIA;17;2;8.5;0
2023/01;CIRURGIA VASCULAR/6;0;1;0.0;0
2026/07;CIRURGIA PLÁSTICA/3;719;2;359.5;0
2024/10;CIRURGIA PLÁSTICA/10;582;2;291.0;0
2025/09;PCCO - BARIATRICA;481;23;20.91;22
2026/09;CIRURGIA GERAL/7;120402;303;397.37;0
2023/03;OTORRINOLARINGOLOGIA/OUVIDO 1;44;4;11.0;0
2025/05;UROLOGIA/6;757;2;378.5;0
2025/03;UROLOGIA/2;412;6;68.67;0
2025/02;CERFIS/1;52;3;17.33;0
2023/10;ORTOPEDIA/7;255;4;63.75;0
2025/01;UROLOGIA/TRANSPLANTE RENAL 1;0;1;0.0;0
2025/06;CIRURGIA PLÁSTICA/5;1633;3;544.33;0
2024/12;CIRURGIA GERAL/7;1857;5;371.4;0
2024/11;CIRURGIA TORÁCICA/3;980;5;196.0;0
2025/01;BUCOMAXILOFACIAL;34;7;4.86;23
2023/06;OTORRINOLARINGOLOGIA/2;285;3;95.0;0
2025/07;CIRURGIA VASCULAR/4;219;13;16.85;0
2023/03;ORTOPEDIA/QUADRIL PEDIÁTRICA;13;1;13.0;0
2024/05;NEUROCIRURGIA/1;4326;27;160.22;0
2024/09;ORTOPEDIA/JOELHO (ARTROSCOPIAS);11014;47;234.34;0
2025/02;ONCOLOGIA/MASTOLOGIA;381;10;38.1;0
2023/11;CIRURGIA GERAL/4;1337;23;58.13;0
2023/03;GINECOLOGIA/3;110;4;27.5;0
2023/04;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;1142;51;22.39;0
2023/04;CIRURGIA CARDÍACA - ADULTO/GERAL;220;4;55.0;0
2023/01;OFTALMOLOGIA/CATARATA OE;260;124;2.1;0
2023/10;CIRURGIA CARDÍACA - ADULTO/MARCAPASSO;44;1;44.0;0
2023/06;ORTOPEDIA/REVISÃO QUADRIL;302;12;25.17;0
2025/08;MASTOLOGIA/3;438;15;29.2;0
2024/09;CIRURGIA VASCULAR/2;181;11;16.45;0
2025/10;CIRURGIA GERAL/2;211;6;35.17;0
2025/09;CIRURGIA GERAL/FIGADO E VIAS BILIARES;884;51;17.33;0
2025/08;ORTOPEDIA/PEDIÁTRICA GERAL;1595;20;79.75;0
2024/07;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;1539;32;48.09;0
2023/08;CIRURGIA PLÁSTICA/GERAL;181;6;30.17;0
2023/06;CIRURGIA GERAL/8;0;5;0.0;0
2026/01;OFTALMOLOGIA/AMBULATORIAL - OD;16957;157;108.01;0
2024/04;GASTROENTEROLOGIA;34;1;34.0;1
2023/12;CIRURGIA PLÁSTICA/7;210;1;210.0;0
2026/02;ORTOPEDIA/PÉ/TORNOZELO;832;30;27.73;0
2023/07;ORTOPEDIA;4902;447;10.97;949
2025/02;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;1202;7;171.71;0
2026/05;CIRURGIA PLÁSTICA/8;1019;4;254.75;0
2024/03;UROLOGIA/RETIRADA;2672;77;34.7;0
2023/06;GINECOLOGIA/9;111;1;111.0;0
2026/03;CIRURGIA PEDIÁTRICA;2464;24;102.67;112
2025/11;ONCOLOGIA;6555;99;66.21;173
2025/12;NEUROCIRURGIA/2;2867;13;220.54;0
2025/06;GINECOLOGIA/3;1657;8;207.13;0
2024/03;CIRURGIA VASCULAR/6;2049;8;256.13;0
2026/09;ORTOPEDIA/9;40405;146;276.75;0
2025/05;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;479;34;14.09;0
2023/08;ORTOPEDIA/3;13;3;4.33;0
2024/04;CIRURGIA TORÁCICA/1;355;1;355.0;0
2023/08;NEUROCIRURGIA/3;43;2;21.5;0
2025/08;UROLOGIA/RETIRADA DE DUPLO J;2580;135;19.11;0
2026/05;OTORRINOLARINGOLOGIA;4404;74;59.51;168
2025/05;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;197;5;39.4;0
2023/12;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;925;24;38.54;0
2024/11;GINECOLOGIA/7;86;1;86.0;0
2024/11;GINECOLOGIA;20868;463;45.07;497
2026/01;CIRURGIA GERAL/2;47;6;7.83;0
2025/04;ORTOPEDIA/GERAL;1560;33;47.27;0
2026/07;COLOPROCTOLOGIA/3;1057;5;211.4;0
2024/09;ORTOPEDIA/QUADRIL PEDIÁTRICA;297;2;148.5;0
2023/02;CIRURGIA PLÁSTICA/GERAL;17;2;8.5;0
2025/11;GINECOLOGIA/6;2548;12;212.33;0
2024/07;NEUROCIRURGIA/4;4198;22;190.82;0
2026/04;ORTOPEDIA/ARTROPLASTIA;299;1;299.0;0
2025/03;BUCOMAXILOFACIAL/GERAL;350;13;26.92;0
2023/12;CIRURGIA GERAL/8;10;6;1.67;0
2026/05;MASTOLOGIA/2;24;1;24.0;0
2025/04;CIRURGIA VASCULAR/2;635;5;127.0;0
2025/09;BUCOMAXILOFACIAL/ORTOGNÁTICA;270;6;45.0;0
2025/07;CARDIOLOGIA;189;3;63.0;3
2023/10;NEUROCIRURGIA/3;0;1;0.0;0
2023/01;ORTOPEDIA/COLUNA (DEFORMIDADES);0;4;0.0;0
2025/05;OTORRINOLARINGOLOGIA/OUVIDO 3;703;8;87.88;0
2026/07;OFTALMOLOGIA/AMBULATORIAL - OE;18524;210;88.21;0
2024/07;ORTOPEDIA/TUMOR;224;7;32.0;0
2023/12;CERFIS/1;20;3;6.67;0
2026/01;COLOPROCTOLOGIA/3;201;1;201.0;0
2025/03;CIRURGIA PLÁSTICA/1;164;3;54.67;0
2023/05;ORTOPEDIA/OMBRO;2129;85;25.05;0
2026/06;CERFIS/1;66;4;16.5;0
2026/06;OTORRINOLARINGOLOGIA/5;1895;2;947.5;0
2026/03;UROLOGIA/RETIRADA DE DUPLO J;2820;175;16.11;0
2025/01;OTORRINOLARINGOLOGIA;4039;67;60.28;126
2025/02;OTORRINOLARINGOLOGIA/LARINGE;38;2;19.0;0
2025/08;OTORRINOLARINGOLOGIA/1;201;5;40.2;0
2023/12;NEUROCIRURGIA/5;120;2;60.0;0
2026/05;MASTOLOGIA/1;26;1;26.0;0
2025/07;CIRURGIA GERAL/3;1318;52;25.35;0
2024/11;CIRURGIA VASCULAR/6;36;2;18.0;0
2026/09;UROLOGIA/5;20061;92;218.05;0
2024/03;GINECOLOGIA/1;106;3;35.33;0
2024/10;ORTOPEDIA/JOELHO;35;1;35.0;0
2026/05;MASTOLOGIA/3;952;21;45.33;0
2026/03;OFTALMOLOGIA/OE;60542;538;112.53;0
2024/02;ONCOLOGIA/DERMATOLOGIA;243;20;12.15;0
2023/06;CIRURGIA TORÁCICA;167;4;41.75;11
2024/04;ORTOPEDIA/REVISÃO JOELHO;431;2;215.5;0
2024/04;OTORRINOLARINGOLOGIA/1;72;3;24.0;0
2026/06;ORTOPEDIA/PÉ E TORNOZELO;122;1;122.0;0
2024/02;CIRURGIA TORÁCICA/3;16;3;5.33;0
2024/10;ORTOPEDIA/6;1015;3;338.33;0
2023/05;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;822;52;15.81;0
2023/01;CIRURGIA VASCULAR/1;9;35;0.26;0
2023/07;ORTOPEDIA/13;0;1;0.0;0
2025/10;CIRURGIA PEDIÁTRICA/2;989;11;89.91;0
2023/06;ORTOPEDIA/6;95;2;47.5;0
2023/09;CIRURGIA PLÁSTICA/GERAL;189;3;63.0;0
2024/03;ORTOPEDIA/3;203;2;101.5;0
2025/11;ORTOPEDIA/REVISÃO QUADRIL;3515;5;703.0;0
2023/02;CIRURGIA GERAL/1;0;6;0.0;0
2024/06;CIRURGIA PEDIÁTRICA/1;1756;70;25.09;0
2026/06;CIRURGIA TORÁCICA/3;5;1;5.0;0
2025/09;GINECOLOGIA/1;63;1;63.0;0
2023/06;CIRURGIA PEDIÁTRICA/1;3046;39;78.1;0
2024/04;GINECOLOGIA/6;3213;12;267.75;0
2024/03;ORTOPEDIA/2;216;20;10.8;0
2024/08;ORTOPEDIA/FIXADOR EXTERNO;1200;20;60.0;0
2023/06;CIRURGIA DE CABEÇA E PESCOÇO/1;49;2;24.5;0
2024/03;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;164;39;4.21;0
2025/08;UROLOGIA/7;14955;22;679.77;0
2026/09;UROLOGIA/7;88411;163;542.4;0
2023/11;ORTOPEDIA/COTOVELO;27;5;5.4;0
2026/06;MASTOLOGIA/4;12;1;12.0;0
2025/11;CIRURGIA GERAL/3;1849;45;41.09;0
2024/07;ORTOPEDIA;14799;681;21.73;1028
2025/07;ORTOPEDIA/PEDIÁTRICA GERAL;1369;31;44.16;0
2025/08;NEUROCIRURGIA/5;1478;2;739.0;0
2025/06;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;1542;28;55.07;0
2025/02;GINECOLOGIA/HISTERECTOMIA;92;2;46.0;0
2025/10;MASTOLOGIA/5;200;4;50.0;0
2025/09;COLOPROCTOLOGIA;854;21;40.67;56
2026/01;UROLOGIA;4188;90;46.53;462
2026/07;OFTALMOLOGIA/CATARATA OD;420;121;3.47;0
2026/03;ORTOPEDIA/GERAL E TRAUMATOLOGIA;40;3;13.33;0
2026/02;CIRURGIA PLÁSTICA/9;348;4;87.0;0
2026/09;ONCOLOGIA/CIRURGIA GERAL;492;29;16.97;0
2026/01;MASTOLOGIA/4;7;1;7.0;0
2025/08;ONCOLOGIA/CIRURGIA GERAL;108;11;9.82;0
2025/04;OTORRINOLARINGOLOGIA/3;905;6;150.83;0
2023/08;MASTOLOGIA/3;834;25;33.36;0
2023/10;ORTOPEDIA/RETIRADA;219;15;14.6;0
2024/11;UROLOGIA/4;228;6;38.0;0
2024/11;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;812;3;270.67;0
2025/04;CIRURGIA GERAL/5;1713;9;190.33;0
2026/03;BUCOMAXILOFACIAL/GERAL;1350;21;64.29;0
2026/08;CIRURGIA PEDIÁTRICA/3;743;3;247.67;0
2025/02;UROLOGIA/LITIASE;304;17;17.88;0
2026/03;OFTALMOLOGIA/AMBULATORIAL - OD;24632;340;72.45;0
2026/01;OFTALMOLOGIA/HOSPITALAR - OE;1665;11;151.36;0
2024/03;COLOPROCTOLOGIA;610;20;30.5;48
2025/05;MASTOLOGIA;239;3;79.67;26
2026/04;ORTOPEDIA/MÃO;7496;94;79.74;0
2025/01;ORTOPEDIA/JOELHO (ATJ);6101;11;554.64;0
2025/06;OTORRINOLARINGOLOGIA;6031;51;118.25;131
2025/05;OTORRINOLARINGOLOGIA/CIRURGIAS PLÁSTICAS;179;6;29.83;0
2023/11;ORTOPEDIA/PÉ/TORNOZELO;1562;51;30.63;0
2024/09;GINECOLOGIA/4;22;1;22.0;0
2025/07;ORTOPEDIA/REVISÃO JOELHO;400;1;400.0;0
2024/12;OTORRINOLARINGOLOGIA/OUVIDO 2;146;1;146.0;0
2026/04;GINECOLOGIA/HISTERECTOMIA;721;6;120.17;0
2025/10;COLOPROCTOLOGIA/1;341;24;14.21;0
2025/12;ORTOPEDIA/GERAL;4221;36;117.25;0
2023/03;CIRURGIA PLÁSTICA/RINOPLASTIA;2;1;2.0;0
2024/08;COLOPROCTOLOGIA/1;2257;26;86.81;0
2026/07;COLOPROCTOLOGIA;917;28;32.75;52
2025/09;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;1441;34;42.38;32
2024/12;CIRURGIA PEDIÁTRICA/2;521;7;74.43;0
2023/06;GINECOLOGIA;7705;386;19.96;393
2026/03;NEUROCIRURGIA;517;3;172.33;31
2026/03;OFTALMOLOGIA/OD;40224;404;99.56;0
2024/01;ORTOPEDIA/REVISÃO QUADRIL;0;9;0.0;0
2024/08;ORTOPEDIA/8;2070;5;414.0;0
2025/04;CIRURGIA VASCULAR/3;174;7;24.86;0
2025/07;MASTOLOGIA;517;15;34.47;35
2025/07;OFTALMOLOGIA/CATARATA OE;654;179;3.65;0
2023/09;NEUROCIRURGIA/3;67;4;16.75;0
2024/02;ORTOPEDIA/13;296;1;296.0;0
2024/07;DERMATOLOGIA;471;21;22.43;20
2026/01;ORTOPEDIA/PÉ E TORNOZELO;6;1;6.0;0
2023/10;ORTOPEDIA/JOELHO (ARTROSCOPIAS);1501;42;35.74;0
2025/11;OFTALMOLOGIA/CATARATA OE;614;124;4.95;0
2026/04;OTORRINOLARINGOLOGIA/2;1272;6;212.0;0
2023/08;COLOPROCTOLOGIA/1;2239;57;39.28;0
2025/02;GINECOLOGIA/6;4362;19;229.58;0
2025/09;ONCOLOGIA;6274;102;61.51;178
2024/07;ONCOLOGIA/DERMATOLOGIA;730;37;19.73;0
2026/01;ORTOPEDIA/RETIRADA DE FIXADOR EXTERNO;1123;30;37.43;0
2023/12;OFTALMOLOGIA/PTERIGIO OE;193;126;1.53;0
2026/08;GINECOLOGIA/GERAL;1374;39;35.23;0
2023/03;DERMATOLOGIA;183;15;12.2;15
2026/09;OTORRINOLARINGOLOGIA/7;2318;19;122.0;0
2026/07;UROLOGIA/TROCA DE DUPLO J;1507;49;30.76;0
2026/05;UROLOGIA/5;1369;5;273.8;0
2026/05;CIRURGIA PLÁSTICA/GERAL;264;3;88.0;0
2024/08;ORTOPEDIA/COLUNA (BLOQUEIOS);393;4;98.25;0
2023/07;ORTOPEDIA/5;0;1;0.0;0
2024/09;UROLOGIA;9561;154;62.08;452
2023/12;ORTOPEDIA/GERAL;501;100;5.01;0
